2017-01-11	{}
2017-01-12	{}
2017-01-13	{}
2017-01-14	{}
2017-01-15	{}
2017-01-16	{}
2017-01-17	{}
2017-01-18	{}
2017-01-19	{}
2017-01-20	{}
2017-01-21	{}
2017-01-22	{}
2017-01-23	{}
2017-01-24	{}
2017-01-25	{}
2017-01-26	{}
2017-01-27	{}
2017-01-28	{}
2017-01-29	{}
2017-01-30	{}
2017-01-31	{}
2017-02-01	{}
2017-02-02	{}
2017-02-03	{'week': {'relevance_to_cluster': 0.2, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.12747980355211397}, 'posted': {'relevance_to_cluster': 0.18, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.14429114028672335}, 'monday': {'relevance_to_cluster': 0.15, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.021662505250792465}, 'posting': {'relevance_to_cluster': 0.13, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.14429114028672335}, 'friday': {'relevance_to_cluster': 0.12, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.11769174265946847}, 'january': {'relevance_to_cluster': 0.12, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.106523432276895}, 'october': {'relevance_to_cluster': 0.11, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.15249706214170614}, 'early': {'relevance_to_cluster': 0.1, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.10960929318551056}, 'outlook': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.007991999620791073}, 'employees': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.032038759234103924}, 'order': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.05043078513800122}, 'consecutive': {'relevance_to_cluster': 0.08, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.13932263905775888}, 'november': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.106531655218882}, 'blue': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.15266659857606185}, 'came': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.12348659444028799}, 'december': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.11871552180287896}, 'havens': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.23334585196228466}, 'rally': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.13974383038003738}, 'quarter': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.0005969800812300446}, 'asx': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.034665590255491624}, 'australia': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.005491533263001847}, 'potential': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.11855124311253433}, 've': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.12952054380303768}, 'percentage': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.13204123631549736}, 'retreat': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.014670068881466812}, 'friendly': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.1273404736533854}, 'gave': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.11430655219022844}, 'indices': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.1802391925368434}, 'housing': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.004389743514937435}, 'hurt': {'relevance_to_cluster': 0.04, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.01819222497389924}}
2017-02-04	{}
2017-02-05	{'monday': {'relevance_to_cluster': 0.22, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.021662505250792465}, 'posted': {'relevance_to_cluster': 0.21, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.13377574055522914}, 'friday': {'relevance_to_cluster': 0.18, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.10565193594500935}, 'immigration': {'relevance_to_cluster': 0.16, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.13327027434483849}, 'employees': {'relevance_to_cluster': 0.14, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.05652243584148853}, 'rally': {'relevance_to_cluster': 0.13, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.12538057486220813}, 'outlook': {'relevance_to_cluster': 0.13, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.01888981577940911}, 'week': {'relevance_to_cluster': 0.11, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.11689518801146186}, 'order': {'relevance_to_cluster': 0.1, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.05043078513800122}, 'came': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.11670482601438768}, 'sending': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.04171302088234557}, 'percentage': {'relevance_to_cluster': 0.08, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.12611016707140513}, 'performers': {'relevance_to_cluster': 0.08, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.09839658016734867}, 'posting': {'relevance_to_cluster': 0.08, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.13377574055522914}, 'earlier': {'relevance_to_cluster': 0.08, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.09566612233102822}, 'havens': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.23334585196228466}, 'led': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.09847593140316478}, 'gave': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.11430655219022844}, 'hurt': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.0416107835612681}, 'retreat': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.014670068881466812}, 'nikkei': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.018888181362761887}, 'fundamental': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.011068229537510155}, 'consecutive': {'relevance_to_cluster': 0.06, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.12203718051609573}, 'stalled': {'relevance_to_cluster': 0.06, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.18913597145938288}, 'blue': {'relevance_to_cluster': 0.06, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.13211545425516427}, 'apple': {'relevance_to_cluster': 0.06, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.18187183744015456}, 'potential': {'relevance_to_cluster': 0.06, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.10948649751527156}, 'rallied': {'relevance_to_cluster': 0.06, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.12538057486220813}, 'march': {'relevance_to_cluster': 0.06, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': -0.1235488886012208}, 'bad': {'relevance_to_cluster': 0.06, 'tweets_percentage': 1.6129032258064515, 'lexicon_score': 0.12138037608158798}}
